Unnamed..0,ville_principale,Code,Libellé,loyer_m2,logements_vacants,med_revenu,jeunes,densite_pop,nouveaux_menages,beneficiaires_rsa,metropole,si_paris,temps_tgv_paris,dist_metropole,temps_trajet,dist_metropole2,temps_transit
552,Orléans,45075,La Chapelle-Saint-Mesmin,12,7.4,23880.0,6.1,1135.33,8.8,63.7,0,0,70,6.549,15.1166666666667,7.094,30.983333333333334
553,Orléans,45194,Mardié,12.5,6.0,26450.0,5.5,174.05,9.6,29.7,0,0,70,16.015,23.0333333333333,14.219,46.85
554,Orléans,45197,Marigny-les-Usages,11.2,5.1,27110.0,5.5,187.42,9.3,4.4,0,0,70,13.124,20.65,14.053,51.61666666666667
555,Orléans,45232,Olivet,12.2,4.8,27680.0,14.0,976.71,18.3,37.8,0,0,70,7.133,15.2833333333333,6.992,34.45
556,Orléans,45169,Ingré,11.9,4.7,24890.0,6.7,468.99,11.2,69.0,0,0,70,7.769,18.7,7.853,33.95
557,Orléans,45235,Ormes,13.3,4.9,25700.0,6.5,239.39,8.4,26.4,0,0,70,11.486,19.2333333333333,11.585,48.7
558,Orléans,45272,Saint-Cyr-en-Val,12.4,7.1,27790.0,6.7,76.74,8.5,43.4,0,0,70,10.37,15.1166666666667,15.834,48.583333333333336
559,Orléans,45274,Saint-Denis-en-Val,12.1,3.4,27310.0,6.2,447.6,8.3,33.4,0,0,70,5.595,12.25,7.167,24.3
560,Orléans,45282,Saint-Hilaire-Saint-Mesmin,11.3,9.1,28370.0,5.0,221.13,10.8,34.0,0,0,70,8.36,15.85,8.681,38.65
561,Orléans,45284,Saint-Jean-de-Braye,12.1,6.0,22100.0,8.7,1583.94,11.9,105.5,0,0,70,5.909,14.2166666666667,6.146,24.733333333333334
562,Orléans,45089,Chécy,11.6,4.9,25770.0,5.4,568.26,8.6,48.1,0,0,70,11.286,22.0166666666667,11.785,47.2
563,Orléans,45286,Saint-Jean-le-Blanc,12.3,4.9,26090.0,8.0,1218.05,12.0,88.5,0,0,70,2.368,9.06666666666667,3.541,25.233333333333334
564,Orléans,45298,Saint-Pryvé-Saint-Mesmin,12.2,7.2,25330.0,6.2,694.94,11.3,63.4,0,0,70,5.716,12.05,7.421,29.183333333333334
565,Orléans,45302,Saran,11.5,4.7,22590.0,7.5,850.97,8.9,97.2,0,0,70,6.341,14.1333333333333,7.468,37.166666666666664
566,Orléans,45308,Semoy,11.4,4.8,26890.0,5.0,411.67,5.2,41.3,0,0,70,5.239,12.4666666666667,6.552,25.866666666666667
567,Orléans,45234,Orléans,12.3,9.9,21370.0,13.9,4240.62,19.9,122.4,1,0,70,0.0,0.0,,
568,Orléans,45285,Saint-Jean-de-la-Ruelle,11.8,9.5,20010.0,7.6,2720.33,9.7,138.6,0,0,70,3.583,11.0833333333333,3.647,21.083333333333332
569,Paris,92073,Suresnes,24.5,6.0,31810.0,7.6,12922.11,13.2,40.7,0,1,0,13.182,36.65,12.962,28.366666666666667
570,Paris,92075,Vanves,24.1,7.3,30770.0,9.9,17508.75,12.8,31.0,0,1,0,9.115,32.2833333333333,9.584,44.61666666666667
571,Paris,92076,Vaucresson,21.5,6.4,41320.0,7.9,2763.23,9.7,24.3,0,1,0,19.675,50.7333333333333,22.968,69.11666666666666
572,Paris,92072,Sèvres,22.8,4.6,33680.0,7.3,5799.49,12.0,42.4,0,1,0,15.121,39.65,13.524,43.416666666666664
573,Paris,92078,Villeneuve-la-Garenne,18.4,3.2,18570.0,9.2,7928.44,5.2,129.3,0,1,0,12.815,35.2666666666667,10.732,35.18333333333333
574,Paris,93001,Aubervilliers,18.5,5.8,15330.0,9.8,15529.48,14.5,227.8,0,1,0,7.164,30.6833333333333,9.881,40.1
575,Paris,93005,Aulnay-sous-Bois,18,4.1,18710.0,9.5,5316.98,9.5,175.5,0,1,0,17.63,39.9333333333333,18.737,46.083333333333336
576,Paris,93006,Bagnolet,20.1,7.4,19060.0,9.3,15140.77,13.1,148.1,0,1,0,7.617,28.0833333333333,8.166,27.466666666666665
577,Paris,93007,Le Blanc-Mesnil,17,4.4,17460.0,9.8,7192.22,10.1,177.0,0,1,0,17.685,39.95,15.829,43.333333333333336
578,Paris,93008,Bobigny,17.6,4.8,16330.0,10.3,8096.47,10.2,203.6,0,1,0,16.773,37.2166666666667,11.825,43.43333333333333
579,Paris,93010,Bondy,17.1,7.9,17210.0,8.8,9619.09,8.9,227.6,0,1,0,14.002,34.4166666666667,15.107,59.733333333333334
580,Paris,75056,Paris,29.1,9.5,29730.0,11.0,20238.24,15.6,0.0,1,1,0,0.0,0.0,,
581,Paris,93014,Clichy-sous-Bois,15.5,5.5,15260.0,10.2,7433.75,7.5,264.6,0,1,0,18.7,47.6833333333333,24.049,61.13333333333333
582,Paris,93015,Coubron,16.6,7.9,27100.0,6.8,1234.88,9.3,68.7,0,1,0,21.36,53.2,27.537,66.51666666666667
583,Paris,93027,La Courneuve,17.5,4.6,15150.0,10.1,6288.0,10.7,178.3,0,1,0,14.333,35.7166666666667,10.855,29.633333333333333
584,Paris,93029,Drancy,17.4,6.7,18660.0,8.9,9149.1,9.7,210.4,0,1,0,16.833,36.35,15.11,35.7
585,Paris,93030,Dugny,16.7,5.6,17070.0,10.5,2904.62,9.3,212.6,0,1,0,17.007,37.4166666666667,13.826,38.55
586,Paris,93031,Épinay-sur-Seine,16.5,6.4,17880.0,9.5,11628.04,9.8,167.3,0,1,0,14.394,41.5666666666667,12.696,34.11666666666667
587,Paris,93032,Gagny,16.9,5.1,23090.0,8.6,5910.15,9.6,118.9,0,1,0,16.235,41.4333333333333,18.065,58.71666666666667
588,Paris,93033,Gournay-sur-Marne,17.6,6.0,29930.0,6.8,4048.24,9.3,43.8,0,1,0,26.119,41.0833333333333,24.459,48.9
589,Paris,93039,L'Île-Saint-Denis,18,4.2,17740.0,10.1,4813.33,7.5,172.2,0,1,0,12.532,37.5,9.777,30.2
590,Paris,93045,Les Lilas,22.8,7.7,25490.0,7.7,18053.08,11.7,84.9,0,1,0,6.983,31.2,6.41,20.783333333333335
591,Paris,93046,Livry-Gargan,17,6.9,21750.0,8.0,6220.0,11.5,158.3,0,1,0,17.457,42.5666666666667,22.069,48.666666666666664
592,Paris,93047,Montfermeil,16.6,3.7,20870.0,9.4,5181.48,7.7,193.0,0,1,0,19.647,51.95,26.36,67.13333333333334
593,Paris,93013,Le Bourget,17.6,10.8,17230.0,8.9,7062.86,12.8,155.9,0,1,0,16.22,37.05,13.234,35.266666666666666
594,Paris,93049,Neuilly-Plaisance,19.1,5.7,26590.0,9.1,6298.53,12.8,77.7,0,1,0,16.248,39.3333333333333,16.893,43.55
595,Paris,93050,Neuilly-sur-Marne,16.9,3.7,21000.0,8.5,5439.28,10.2,123.9,0,1,0,22.504,39.9333333333333,16.958,37.766666666666666
596,Paris,93051,Noisy-le-Grand,18.1,5.0,23490.0,9.0,5455.35,11.4,110.3,0,1,0,21.753,37.1166666666667,19.294,36.56666666666667
597,Paris,93053,Noisy-le-Sec,17.8,5.9,18450.0,8.7,9218.8,9.8,162.9,0,1,0,12.845,38.5833333333333,10.659,35.583333333333336
598,Paris,93055,Pantin,21,4.2,19740.0,8.3,12160.0,13.2,133.3,0,1,0,7.345,31.4333333333333,8.589,31.05
599,Paris,93057,Les Pavillons-sous-Bois,16.8,7.5,21890.0,8.7,8332.76,13.6,149.2,0,1,0,15.208,36.55,15.191,52.833333333333336
600,Paris,93059,Pierrefitte-sur-Seine,17.1,5.7,16080.0,10.1,9523.24,11.1,200.8,0,1,0,15.085,42.7166666666667,14.09,38.46666666666667
601,Paris,93061,Le Pré-Saint-Gervais,21.2,8.2,21600.0,8.4,24092.86,13.8,107.9,0,1,0,6.573,27.2833333333333,6.415,32.8
602,Paris,93062,Le Raincy,18.3,8.1,28820.0,8.3,6762.27,14.1,77.1,0,1,0,15.922,40.5833333333333,23.686,57.86666666666667
603,Paris,93063,Romainville,18.7,6.1,21110.0,7.9,9784.12,9.6,149.7,0,1,0,9.312,33.4666666666667,8.361,25.35
604,Paris,93064,Rosny-sous-Bois,18.3,8.7,21820.0,8.5,7738.14,12.8,148.4,0,1,0,12.605,35.3166666666667,13.093,40.166666666666664
605,Paris,93066,Saint-Denis,18.4,6.5,16620.0,11.0,9188.87,12.8,185.0,0,1,0,10.265,32.4166666666667,10.187,34.56666666666667
606,Paris,93048,Montreuil,20.6,5.8,21150.0,8.6,12523.03,12.2,155.0,0,1,0,8.812,32.5833333333333,9.242,29.8
607,Paris,93071,Sevran,17,4.7,17300.0,9.5,7102.05,7.3,185.1,0,1,0,19.84,46.35,21.023,40.166666666666664
608,Paris,93072,Stains,17,6.1,16130.0,9.8,7473.89,8.3,215.8,0,1,0,14.135,35.7666666666667,15.129,39.75
609,Paris,93073,Tremblay-en-France,16.6,4.7,21420.0,9.1,1663.88,9.8,113.6,0,1,0,28.931,46.8,28.974,59.7
610,Paris,93074,Vaujours,16.2,8.1,23430.0,8.5,1967.89,11.2,120.9,0,1,0,22.023,53.3833333333333,24.928,62.43333333333333
611,Paris,93077,Villemomble,18,6.9,23920.0,8.1,7583.0,11.3,115.8,0,1,0,14.089,34.7166666666667,15.913,40.666666666666664
612,Paris,92077,Ville-d'Avray,22.3,6.9,38490.0,7.7,2890.27,11.7,22.5,0,1,0,16.543,42.9333333333333,19.11,44.96666666666667
613,Paris,93079,Villetaneuse,16,6.0,16640.0,11.0,5505.65,10.1,192.5,0,1,0,14.986,40.3833333333333,12.828,43.18333333333333
614,Paris,94001,Ablon-sur-Seine,16.9,8.8,24000.0,7.7,5405.45,11.5,75.4,0,1,0,24.488,45.5333333333333,17.571,42.63333333333333
615,Paris,94002,Alfortville,19.7,8.2,22360.0,8.1,12174.59,11.5,120.1,0,1,0,12.604,31.8833333333333,10.354,25.416666666666668
616,Paris,94003,Arcueil,21,6.5,23560.0,10.8,9372.61,13.4,105.7,0,1,0,8.56,31.55,7.782,28.266666666666666
617,Paris,94004,Boissy-Saint-Léger,17.6,5.5,21400.0,10.7,1974.16,12.6,116.0,0,1,0,22.78,33.35,25.347,42.983333333333334
618,Paris,94011,Bonneuil-sur-Marne,17.9,3.6,19530.0,10.1,3409.09,7.7,134.4,0,1,0,19.577,36.0833333333333,24.546,53.983333333333334
619,Paris,94015,Bry-sur-Marne,19.3,5.7,31250.0,9.2,5117.65,11.2,50.1,0,1,0,18.548,34.85,17.807,41.916666666666664
620,Paris,94016,Cachan,20.6,5.4,25800.0,14.4,11330.37,12.4,71.2,0,1,0,9.793,34.6833333333333,9.27,34.53333333333333
621,Paris,94017,Champigny-sur-Marne,17.9,5.5,21260.0,9.6,6878.23,9.2,140.4,0,1,0,15.996,29.95,16.58,42.63333333333333
622,Paris,94018,Charenton-le-Pont,25,7.8,30250.0,8.2,15497.37,11.7,53.0,0,1,0,9.269,25.95,7.986,28.933333333333334
623,Paris,94019,Chennevières-sur-Marne,17.9,5.9,23910.0,8.4,3465.47,10.7,107.1,0,1,0,21.863,43.2333333333333,22.221,60.483333333333334
624,Paris,94021,Chevilly-Larue,18.7,5.3,22100.0,8.2,4839.52,8.2,101.6,0,1,0,20.836,36.1166666666667,16.26,42.25
625,Paris,94022,Choisy-le-Roi,18.2,5.3,20840.0,9.6,8542.41,10.8,120.8,0,1,0,20.343,35.2666666666667,12.692,35.46666666666667
626,Paris,94028,Créteil,18.8,3.7,21270.0,10.4,8086.0,12.3,135.2,0,1,0,15.571,28.2833333333333,12.687,36.4
627,Paris,94033,Fontenay-sous-Bois,21.3,7.6,25750.0,7.9,9252.14,10.3,91.0,0,1,0,18.563,32.2666666666667,14.122,34.38333333333333
628,Paris,94034,Fresnes,18.1,6.2,23940.0,10.1,7994.44,10.6,75.5,0,1,0,20.259,35.9166666666667,16.002,45.05
629,Paris,94037,Gentilly,21.9,6.3,22390.0,12.0,15873.33,14.8,114.6,0,1,0,6.96,28.15,6.742,24.583333333333332
630,Paris,94038,L'Haÿ-les-Roses,18.4,6.9,24990.0,8.7,8049.23,10.0,81.8,0,1,0,14.797,37.9666666666667,14.662,42.2
631,Paris,94041,Ivry-sur-Seine,21,6.3,19680.0,12.7,10491.97,15.0,117.4,0,1,0,9.677,29.65,7.792,23.416666666666668
632,Paris,94042,Joinville-le-Pont,21.8,4.5,29100.0,8.7,8875.22,10.5,60.4,0,1,0,13.77,29.9333333333333,14.52,34.21666666666667
633,Paris,94043,Le Kremlin-Bicêtre,21.6,8.9,23910.0,12.2,16253.33,14.6,96.6,0,1,0,11.597,31.25,6.954,25.883333333333333
634,Paris,94044,Limeil-Brévannes,17.3,6.0,22550.0,8.4,4057.83,14.7,109.4,0,1,0,21.903,37.8,26.394,56.5
635,Paris,94046,Maisons-Alfort,21.2,6.4,28010.0,9.2,10956.23,11.6,49.9,0,1,0,12.102,29.3666666666667,11.303,36.05
636,Paris,94047,Mandres-les-Roses,16.4,5.3,28200.0,7.7,1462.12,9.9,44.5,0,1,0,29.137,43.3166666666667,32.229,73.33333333333333
637,Paris,94048,Marolles-en-Brie,17.6,2.8,32140.0,8.1,1019.35,7.2,34.3,0,1,0,29.065,42.3833333333333,31.558,70.15
638,Paris,94052,Nogent-sur-Marne,22,8.4,33240.0,7.2,11954.29,12.8,51.5,0,1,0,16.908,32.85,13.188,34.166666666666664
639,Paris,94053,Noiseau,16.8,4.4,28950.0,7.5,1024.44,8.3,36.9,0,1,0,27.738,44.1666666666667,28.226,76.58333333333333
640,Paris,94054,Orly,17.4,4.7,19610.0,9.0,3654.03,10.5,156.2,0,1,0,22.302,40.9,15.369,46.1
641,Paris,94055,Ormesson-sur-Marne,17.6,5.2,29610.0,7.5,3100.0,6.3,36.7,0,1,0,26.207,43.2,27.323,57.2
642,Paris,94056,Périgny,15.6,2.1,29480.0,8.7,973.21,13.8,44.7,0,1,0,474.897,39.0,479.091,269.53333333333336
643,Paris,94058,Le Perreux-sur-Marne,20.6,8.5,31180.0,7.2,8553.25,12.2,48.3,0,1,0,17.645,34.1,15.815,47.4
644,Paris,94059,Le Plessis-Trévise,17.2,1.4,26100.0,7.9,4701.86,10.6,68.2,0,1,0,25.178,43.3666666666667,24.532,51.5
645,Paris,94060,La Queue-en-Brie,17.2,3.3,25520.0,9.2,1313.15,9.3,61.4,0,1,0,27.934,48.7333333333333,25.877,62.25
646,Paris,93070,Saint-Ouen-sur-Seine,20.3,10.3,20440.0,9.8,12373.72,14.2,124.5,0,1,0,6.921,30.3166666666667,8.582,20.683333333333334
647,Paris,94067,Saint-Mandé,26.7,8.7,36180.0,7.4,23550.0,12.3,42.8,0,1,0,6.863,26.1333333333333,6.258,22.816666666666666
648,Paris,94068,Saint-Maur-des-Fossés,20.9,6.1,32730.0,7.9,6735.8,11.0,49.2,0,1,0,15.04,33.7666666666667,17.014,32.15
649,Paris,94069,Saint-Maurice,22.9,8.0,28510.0,7.8,10430.71,14.2,51.0,0,1,0,9.976,24.0166666666667,8.512,35.95
650,Paris,94070,Santeny,17.4,3.5,30540.0,8.4,404.34,8.0,49.1,0,1,0,29.929,42.9333333333333,32.547,76.41666666666667
651,Paris,94071,Sucy-en-Brie,17.9,0.5,28120.0,8.6,2655.96,7.8,64.1,0,1,0,25.536,38.3833333333333,23.781,50.016666666666666
652,Paris,93078,Villepinte,16.7,4.3,19060.0,9.9,3723.56,9.1,150.2,0,1,0,29.46,50.4333333333333,23.951,55.36666666666667
653,Paris,91027,Athis-Mons,16.4,5.9,22380.0,8.0,4211.86,11.0,97.1,0,1,0,23.521,38.3166666666667,25.701,61.416666666666664
654,Paris,91326,Juvisy-sur-Orge,17,6.0,23520.0,9.1,8374.55,16.9,62.5,0,1,0,24.491,40.6166666666667,23.018,47.13333333333333
655,Paris,91432,Morangis,17,6.3,26260.0,8.2,2752.29,9.9,61.3,0,1,0,26.846,42.4333333333333,28.935,63.3
656,Paris,91479,Paray-Vieille-Poste,16.8,8.4,25300.0,7.8,1289.84,9.0,76.5,0,1,0,22.861,37.2666666666667,30.41,60.63333333333333
657,Paris,91589,Savigny-sur-Orge,16.6,7.8,25590.0,8.8,5338.71,11.1,68.6,0,1,0,28.688,41.8166666666667,25.891,53.18333333333333
658,Paris,91687,Viry-Châtillon,16,11.4,21860.0,7.7,5089.34,10.8,101.9,0,1,0,31.167,40.0666666666667,28.137,65.48333333333333
659,Paris,92002,Antony,20.3,6.5,32000.0,8.4,6586.67,11.5,40.0,0,1,0,22.581,38.7166666666667,14.488,33.35
660,Paris,92004,Asnières-sur-Seine,22.3,9.4,28370.0,8.6,18679.58,14.5,63.8,0,1,0,10.455,37.6,8.994,27.716666666666665
661,Paris,92007,Bagneux,20.6,4.4,21040.0,9.6,10404.52,10.5,98.8,0,1,0,9.198,33.0833333333333,9.954,32.68333333333333
662,Paris,92009,Bois-Colombes,22.1,6.7,32650.0,8.5,15665.79,14.1,34.7,0,1,0,13.404,46.1,9.539,32.38333333333333
663,Paris,92012,Boulogne-Billancourt,26.6,6.8,35040.0,8.3,19323.87,14.9,30.1,0,1,0,11.879,33.15,9.863,48.68333333333333
664,Paris,92014,Bourg-la-Reine,22.1,7.6,33700.0,9.3,10952.63,12.9,39.3,0,1,0,10.864,37.9,11.587,30.483333333333334
665,Paris,92019,Châtenay-Malabry,20.2,6.2,27140.0,8.9,5452.81,10.5,52.3,0,1,0,25.881,42.4666666666667,15.762,53.25
666,Paris,92020,Châtillon,21.9,5.6,30550.0,8.1,12681.72,12.3,45.3,0,1,0,9.568,36.0166666666667,11.184,50.016666666666666
667,Paris,92022,Chaville,21.1,6.8,32290.0,8.7,5711.71,13.6,32.8,0,1,0,17.908,40.6166666666667,17.922,58.03333333333333
668,Paris,92023,Clamart,21.1,6.2,29920.0,8.5,6192.16,11.7,53.0,0,1,0,11.534,39.8333333333333,14.447,51.78333333333333
669,Paris,92024,Clichy,24.1,4.6,22410.0,9.3,20919.03,15.1,73.0,0,1,0,9.229,33.4666666666667,6.918,20.233333333333334
670,Paris,92025,Colombes,20.8,6.1,25100.0,8.8,11393.59,11.8,82.5,0,1,0,19.458,41.95,11.053,37.4
671,Paris,92026,Courbevoie,24.5,9.0,32080.0,8.9,19408.57,13.6,39.9,0,1,0,10.825,35.8666666666667,14.277,38.93333333333333
672,Paris,92032,Fontenay-aux-Roses,20.3,5.3,26990.0,9.4,9908.8,11.6,61.6,0,1,0,11.339,39.4166666666667,13.668,38.93333333333333
673,Paris,92033,Garches,21.6,6.5,36150.0,7.5,6628.89,10.4,26.5,0,1,0,16.202,42.6166666666667,19.084,47.56666666666667
674,Paris,92035,La Garenne-Colombes,23,7.6,33090.0,7.8,16628.89,14.9,25.2,0,1,0,11.93,38.55,11.026,40.11666666666667
675,Paris,92036,Gennevilliers,19.6,4.4,18380.0,9.3,4259.48,8.6,127.9,0,1,0,11.615,40.2166666666667,10.346,36.28333333333333
676,Paris,92040,Issy-les-Moulineaux,25.7,6.6,33650.0,8.0,16328.57,14.2,29.5,0,1,0,10.905,34.9833333333333,8.472,34.15
677,Paris,92044,Levallois-Perret,27.9,6.4,34500.0,8.8,28337.08,16.5,26.9,0,1,0,7.666,31.1166666666667,7.82,27.416666666666668
678,Paris,92046,Malakoff,23.1,5.3,25810.0,9.9,14424.76,12.3,68.8,0,1,0,8.551,33.65,10.795,38.35
679,Paris,92047,Marnes-la-Coquette,22.1,7.1,41740.0,8.5,498.57,7.6,18.2,0,1,0,17.752,46.05,20.453,46.55
680,Paris,92048,Meudon,21.6,6.1,30680.0,7.1,4681.01,10.4,42.3,0,1,0,13.87,39.3,12.968,49.03333333333333
681,Paris,92049,Montrouge,24.1,7.8,30500.0,9.3,22693.81,13.8,41.6,0,1,0,7.142,28.5,7.422,29.633333333333333
682,Paris,92050,Nanterre,21.6,4.7,21620.0,10.7,7979.59,12.5,119.1,0,1,0,16.482,39.8666666666667,14.433,33.25
683,Paris,92051,Neuilly-sur-Seine,31.2,8.5,48010.0,8.1,16018.11,14.0,25.2,0,1,0,8.982,30.5166666666667,7.323,28.916666666666668
684,Paris,92060,Le Plessis-Robinson,21.5,3.9,31000.0,6.7,8596.47,10.8,25.1,0,1,0,13.208,44.75,16.327,50.13333333333333
685,Paris,92062,Puteaux,25,8.9,30980.0,7.7,13647.5,14.9,36.3,0,1,0,10.951,34.3333333333333,9.423,35.35
686,Paris,92063,Rueil-Malmaison,22.1,6.8,32980.0,7.3,5318.78,11.4,39.6,0,1,0,15.211,42.05,17.473,36.666666666666664
687,Paris,92064,Saint-Cloud,24.3,7.1,39760.0,7.5,3911.45,12.0,26.4,0,1,0,15.326,40.65,16.331,39.05
688,Paris,92071,Sceaux,22.4,3.7,36010.0,11.4,5691.11,13.6,36.8,0,1,0,12.082,42.1,12.874,38.733333333333334
689,Paris,95018,Argenteuil,17.8,6.6,19350.0,8.5,6233.78,11.5,157.3,0,1,0,18.906,44.1833333333333,14.168,39.21666666666667
690,Paris,94074,Valenton,16.8,2.6,17690.0,9.5,2732.45,9.2,180.0,0,1,0,21.14,36.6333333333333,21.176,51.05
691,Paris,94075,Villecresnes,17.6,3.0,27830.0,7.8,2078.93,9.3,65.5,0,1,0,27.061,39.6166666666667,30.919,67.13333333333334
692,Paris,94076,Villejuif,20,6.3,21950.0,12.2,10896.79,12.4,106.1,0,1,0,12.959,35.2,9.115,37.75
693,Paris,94073,Thiais,18.2,4.0,24670.0,8.4,4858.91,13.9,92.2,0,1,0,20.28,35.2166666666667,13.349,47.083333333333336
694,Paris,94078,Villeneuve-Saint-Georges,15.8,7.3,16960.0,11.0,4033.18,11.8,190.5,0,1,0,21.903,38.3333333333333,18.343,29.65
695,Paris,94079,Villiers-sur-Marne,17.7,4.0,24020.0,8.9,7132.33,11.7,91.6,0,1,0,21.54,36.0166666666667,22.594,42.7
696,Paris,94080,Vincennes,26.8,6.5,34880.0,7.3,25683.16,15.5,41.3,0,1,0,8.145,31.5166666666667,7.823,26.033333333333335
697,Paris,94077,Villeneuve-le-Roi,17.6,3.3,22380.0,9.0,2515.36,9.5,114.9,0,1,0,26.614,41.5833333333333,18.475,53.516666666666666
698,Paris,94065,Rungis,18.6,6.1,29770.0,8.4,1344.52,14.3,46.4,0,1,0,19.224,35.0666666666667,19.707,59.31666666666667
699,Paris,94081,Vitry-sur-Seine,18.9,4.8,19490.0,9.8,8222.65,10.3,132.9,0,1,0,12.412,33.7666666666667,13.063,39.75
700,Rennes,35001,Acigné,12.3,4.7,25850.0,7.4,232.7,11.4,42.3,0,0,85,16.654,20.3666666666667,14.274,37.05
701,Rennes,35024,Betton,11.7,3.8,26890.0,7.5,475.47,11.4,46.4,0,0,85,11.18,18.0833333333333,10.427,36.05
702,Rennes,35039,Brécé,11.1,2.9,24510.0,6.7,298.19,8.6,35.4,0,0,85,22.783,24.2666666666667,19.509,51.75
703,Rennes,35047,Bruz,12.1,3.3,25250.0,12.6,655.03,17.3,52.5,0,0,85,17.89,25.4333333333333,13.329,35.833333333333336
704,Rennes,35051,Cesson-Sévigné,12.8,4.1,29450.0,13.3,551.9,17.4,32.9,0,0,85,7.55,17.8,7.574,42.21666666666667
705,Rennes,35032,Bourgbarré,11.3,4.1,24630.0,6.8,322.54,14.3,32.1,0,0,85,26.396,28.7,18.503,47.86666666666667
706,Rennes,35058,La Chapelle-Chaussée,10.8,5.4,23890.0,5.9,87.84,7.4,24.9,0,0,85,26.202,24.8833333333333,31.136,53.4
707,Rennes,35059,La Chapelle-des-Fougeretz,12,5.0,25490.0,7.0,529.2,10.7,38.0,0,0,85,8.641,13.5,11.077,41.5
708,Rennes,35065,La Chapelle-Thouarault,11.3,4.2,23720.0,7.2,296.32,8.5,57.2,0,0,85,20.928,24.7166666666667,16.632,50.88333333333333
709,Rennes,35066,Chartres-de-Bretagne,12.3,5.7,23890.0,9.1,832.02,21.7,86.3,0,0,85,14.403,21.2333333333333,12.082,42.63333333333333
710,Rennes,35076,Chavagne,11.8,5.7,24610.0,6.8,356.05,13.7,46.4,0,0,85,14.924,25.05,15.649,54.25
711,Rennes,35079,Chevaigné,10.3,3.4,26570.0,6.9,229.61,9.5,25.9,0,0,85,17.332,19.95,22.36,53.3
712,Rennes,35080,Cintré,11.3,6.7,24600.0,7.2,305.18,11.1,33.4,0,0,85,21.364,26.8166666666667,18.596,57.583333333333336
713,Rennes,35081,Clayes,11.4,8.9,24420.0,8.0,217.91,12.0,24.8,0,0,85,17.743,19.4333333333333,16.802,33.46666666666667
714,Rennes,35088,Corps-Nuds,11.2,5.1,23570.0,6.5,156.77,10.0,38.1,0,0,85,26.502,27.9666666666667,22.277,50.05
715,Rennes,35120,Gévezé,12,5.7,25190.0,6.3,214.18,16.4,34.5,0,0,85,15.574,18.3166666666667,17.836,41.06666666666667
716,Rennes,35131,L'Hermitage,11.4,4.2,24040.0,7.6,690.0,14.8,72.3,0,0,85,16.651,20.1666666666667,12.512,43.21666666666667
717,Rennes,35139,Laillé,11,4.6,26950.0,6.5,160.34,12.8,35.6,0,0,85,26.031,28.4333333333333,20.142,43.75
718,Rennes,35144,Langan,10.8,5.5,22890.0,4.5,137.82,11.0,45.3,0,0,85,22.485,25.6,26.959,46.516666666666666
719,Rennes,35180,Miniac-sous-Bécherel,10,5.8,22430.0,5.3,58.53,10.9,0.0,0,0,85,32.527,30.2833333333333,36.986,57.4
720,Rennes,35189,Montgermont,12.5,3.7,25860.0,7.6,785.53,17.4,63.7,0,0,85,6.291,12.3666666666667,8.677,35.18333333333333
721,Rennes,35196,Mordelles,12.6,4.9,23950.0,8.0,256.98,15.1,45.8,0,0,85,20.597,25.2166666666667,14.867,47.6
722,Rennes,35204,Nouvoitou,11.6,2.9,25160.0,6.0,188.04,9.7,22.5,0,0,85,23.53,27.0,18.499,44.36666666666667
723,Rennes,35206,Noyal-Châtillon-sur-Seiche,12.1,4.0,24960.0,8.6,287.96,17.6,64.9,0,0,85,17.078,20.0666666666667,11.162,35.75
724,Rennes,35208,Orgères,11.3,7.2,24350.0,6.7,335.64,9.4,46.5,0,0,85,22.253,25.2666666666667,17.349,42.516666666666666
725,Rennes,35210,Pacé,12.1,3.0,28450.0,8.5,341.49,11.3,34.6,0,0,85,10.357,15.95,11.567,37.25
726,Rennes,35216,Parthenay-de-Bretagne,11.4,5.8,24750.0,6.9,373.54,11.9,29.9,0,0,85,19.323,20.7833333333333,18.297,47.4
727,Rennes,35238,Rennes,14,6.7,22770.0,21.1,4465.89,23.4,111.7,1,0,85,0.0,0.0,,
728,Rennes,35240,Le Rheu,12.2,4.8,24780.0,10.0,504.5,15.5,47.8,0,0,85,15.787,20.9166666666667,11.218,44.983333333333334
729,Rennes,35245,Romillé,10.8,5.3,24370.0,6.9,143.52,11.8,19.2,0,0,85,22.99,23.05,22.369,41.516666666666666
730,Rennes,35250,Saint-Armel,11.7,5.6,24090.0,8.2,291.15,17.6,39.5,0,0,85,22.783,25.2333333333333,16.779,40.21666666666667
731,Rennes,35266,Saint-Erblon,12.2,4.3,24550.0,7.3,317.98,14.5,57.5,0,0,85,21.189,25.2333333333333,13.755,38.43333333333333
732,Rennes,35275,Saint-Gilles,11.4,3.5,24910.0,6.5,260.97,11.7,43.9,0,0,85,995.841,18.0,1073.875,413.71666666666664
733,Rennes,35278,Saint-Grégoire,12.9,5.5,31110.0,8.1,568.61,14.8,30.2,0,0,85,4.943,13.1666666666667,5.312,30.966666666666665
734,Rennes,35281,Saint-Jacques-de-la-Lande,12.7,3.7,21730.0,11.0,1157.29,17.9,80.4,0,0,85,11.503,20.2,8.373,32.36666666666667
735,Rennes,35315,Saint-Sulpice-la-Forêt,9.6,3.2,27370.0,4.9,223.73,7.9,26.5,0,0,85,20.311,21.6166666666667,18.877,46.43333333333333
